Model,rep,rTr,rTs
RxnNormMDs,1,0.999726999370935,0.707275730376295
RxnNormMDs,6,0.999730658057849,0.74028995560043
RxnNormMDs,3,0.999750363119843,0.705916657867925
RxnNormMDs,4,0.999726343340557,0.715260657001995
RxnNormMDs,7,0.999736763460738,0.769446124210195
RxnNormMDs,8,0.999749536777302,0.730960103943388
RxnNormMDs,5,0.999734678076934,0.732148813928692
BaselineMM,1,0.350277708626739,0.108651778195131
BaselineMM,7,0.353841231974982,0.132524113553473
BaselineMM,9,0.360037676817654,0.112046144288961
BaselineMM,6,0.336079607309316,0.149545323900329
BaselineMM,5,0.351659227336784,0.121481568261225
BaselineMM,8,0.361322713173063,0.104943361818263
BaselineMM,4,0.358982472334805,0.0889574878507202
BaselineMM,10,0.368098326912794,0.074860354236217
BaselineMM,3,0.35251332098901,0.110119935290242
BaselineMM,2,0.362579058576502,0.0789281384013166
EMDs,10,0.999783126159723,0.786397775608202
EMDs,9,0.999783950395119,0.771310340781067
EMDs,4,0.999792006552252,0.759513599577729
EMDs,5,0.999812118466637,0.765753057484926
RxnNormMDs,4,0.999821721361592,0.746466290077251
RxnNormMDs,5,0.999831666320692,0.747720937498409
EMDs,3,0.999807219260407,0.745976369872698
EMDs,7,0.99979880157489,0.797257919238463
EMDs,2,0.999785193358698,0.794033404593947
EMDs,1,0.999815876002975,0.74609552232424
EMDs,8,0.999799344138686,0.774214683433295
RxnNormMDs,6,0.999838585286521,0.752355964744554
EMDs,6,0.999803857165244,0.770912351395044
RxnNormMDs,2,0.999816961869309,0.776172543922769
RxnNormMDs,3,0.999822839339161,0.731989530003705
RxnNormMDs,10,0.999812838247934,0.772764952778466
RxnNormMDs,8,0.999815002032482,0.753524903532218
RxnNormMDs,7,0.999821725085873,0.788942173405911
RxnNormMDs,1,0.999830368221748,0.72574428489372
RxnNormMDs,9,0.999809592737229,0.761004425460762
BaselineMM,9,0.35906910767458,0.105378392238648
BaselineMM,8,0.359627506439213,0.102104200181777
BaselineMM,3,0.350570803565439,0.110506845770212
BaselineMM,5,0.35065949847981,0.127042901747883
BaselineMM,6,0.334225278786762,0.142326637282899
BaselineMM,10,0.366221890057752,0.0740177030877777
BaselineMM,4,0.356771628541656,0.0923621943023654
BaselineMM,1,0.347760714914658,0.105628530173438
BaselineMM,2,0.363417069843687,0.0750755179555946
BaselineMM,7,0.35176173634173,0.137357458721396
EMDs,6,0.999707808624526,0.746701738910848
EMDs,10,0.999721572508251,0.762565487212863
EMDs,9,0.999717728019265,0.755982943592812
EMDs,8,0.999722644781079,0.744891882616913
EMDs,5,0.999718343807237,0.752680035052315
RxnNormMDs,5,0.999728669974502,0.733850190551857
RxnNormMDs,2,0.999717878355633,0.768271387885415
EMDs,2,0.999716121771925,0.776991730388547
EMDs,3,0.999732009501643,0.730405574889432
EMDs,4,0.99968549925407,0.752911867639399
EMDs,7,0.99973254004836,0.784640604367915
EMDs,1,0.999731960004677,0.743914894474717
RxnNormMDs,9,0.999740100498734,0.746534266313887
RxnNormMDs,10,0.999716483865626,0.753461466456887
RxnNormMDs,3,0.999755884773428,0.719580843983671
RxnNormMDs,7,0.999739774665315,0.780901629194333
RxnNormMDs,8,0.99973867452405,0.739305219441123
RxnNormMDs,6,0.999714289417746,0.729475912355702
RxnNormMDs,4,0.999729706037018,0.736565659134333
RxnNormMDs,1,0.999746352208183,0.701604360371732
BaselineMM,1,0.349884921614167,0.108180696070341
BaselineMM,5,0.349779835360882,0.127343493335726
BaselineMM,10,0.368716505718906,0.0660384479438842
BaselineMM,9,0.359832390214129,0.111081351920766
BaselineMM,2,0.360166817663025,0.0787749702427804
BaselineMM,3,0.351346922113123,0.109027858251795
BaselineMM,7,0.35399585089798,0.135875689244518
BaselineMM,8,0.360138612957892,0.103963569568739
BaselineMM,6,0.334811153536129,0.147323873312687
BaselineMM,4,0.356996852005647,0.0948173986341176
RxnNormMDs,2,0.999730126305513,0.760297707933505
RxnNormMDs,5,0.999759043045901,0.736686786665948
EMDs,9,0.999688926373274,0.75497866306611
RxnNormMDs,3,0.999755072678193,0.717822554316649
EMDs,6,0.999677631317109,0.751439912058409
EMDs,1,0.999728181044777,0.722037911057397
EMDs,2,0.999692904394064,0.771655427968138
EMDs,7,0.999723879024458,0.788916125068229
RxnNormMDs,10,0.99972833379956,0.744940689581221
EMDs,10,0.99971106813334,0.771810642263153
EMDs,4,0.999696262886275,0.747293456304506
EMDs,5,0.999716317073028,0.753485965909941
EMDs,3,0.999718390901472,0.734431920352644
EMDs,8,0.999703828442186,0.775949386809626
RxnNormMDs,9,0.999713903612459,0.749574429504634
RxnNormMDs,4,0.999757280994489,0.736088644631435
RxnNormMDs,1,0.999736529351278,0.701578241452525
RxnNormMDs,6,0.999748109780683,0.734585322498823
RxnNormMDs,7,0.999737209311645,0.778608790972607
RxnNormMDs,8,0.999746115564929,0.737813271701997
BaselineMM,2,0.363253314462981,0.0751906322118435
BaselineMM,10,0.367948801757508,0.0768880764507303
BaselineMM,5,0.350547170542173,0.126424005573139
BaselineMM,8,0.360890074092797,0.105872419196682
BaselineMM,3,0.352541826900922,0.112538191772116
BaselineMM,9,0.36197595011621,0.108458754140117
BaselineMM,7,0.354809350232349,0.135051259659048
BaselineMM,4,0.359007950499266,0.0898137465967729
BaselineMM,6,0.335981541731568,0.147193369950221
BaselineMM,1,0.348338390722335,0.114037559726138
EMDs,8,0.99978994324301,0.769930605929561
EMDs,2,0.999784316097994,0.793833551471685
EMDs,6,0.999796881029967,0.772525551297998
EMDs,3,0.999803569233232,0.739759589692775
EMDs,9,0.999787114580358,0.778478268093147
EMDs,5,0.999800366706009,0.767243712175831
EMDs,1,0.999811658553637,0.746471616559841
EMDs,7,0.999806011472263,0.80349602628577
EMDs,4,0.999793326565402,0.76578362670082
EMDs,10,0.999797520942172,0.787670023403309
RxnNormMDs,1,0.999825554076909,0.73141328216686
RxnNormMDs,3,0.999826515783932,0.733667927883908
RxnNormMDs,4,0.999799425172395,0.741571698142495
RxnNormMDs,6,0.999818330301171,0.755054094322987
RxnNormMDs,2,0.999804419319567,0.782220607757987
RxnNormMDs,10,0.999821276241427,0.773820230827502
RxnNormMDs,8,0.999821395763424,0.75486358224976
RxnNormMDs,7,0.999820209841062,0.789733712743867
RxnNormMDs,9,0.999819157310813,0.755611458010196
RxnNormMDs,5,0.999831557517558,0.748814611949435
BaselineMM,2,0.364228365821583,0.07702880606133
BaselineMM,10,0.36877826705159,0.0755185137309088
BaselineMM,5,0.351874699916235,0.123692184369793
BaselineMM,7,0.35452719738591,0.13367545719601
BaselineMM,3,0.351776753459465,0.114284928195913
BaselineMM,6,0.335956090268658,0.146556651245987
BaselineMM,1,0.350732405475595,0.107197759340291
BaselineMM,4,0.360097213151547,0.0860978329230213
BaselineMM,9,0.361441919309065,0.10971060431976
BaselineMM,8,0.361683294419122,0.105410891121651
EMDs,4,0.999796900873063,0.764760767687565
EMDs,7,0.999802725404332,0.801670752508515
EMDs,8,0.999798932071358,0.770394611854993
EMDs,3,0.999805279749408,0.746300903631929
EMDs,10,0.999790870064565,0.79131784340108
EMDs,5,0.999809574202707,0.758082340302045
EMDs,2,0.999794906074895,0.795655477561747
EMDs,9,0.999796615253758,0.772711770831263
EMDs,6,0.999793928568178,0.772416278104601
EMDs,1,0.999808333562246,0.749230925544132
RxnNormMDs,2,0.999791314678761,0.78302427595229
RxnNormMDs,5,0.999825179398066,0.748361046011058
RxnNormMDs,10,0.999813890430298,0.774542400325216
RxnNormMDs,1,0.999829193935505,0.731290938176028
RxnNormMDs,6,0.999812710360111,0.755291657550645
RxnNormMDs,4,0.999799977633512,0.74376025712681
RxnNormMDs,8,0.999815665093124,0.759918681101792
RxnNormMDs,9,0.999812847395238,0.762074011274465
RxnNormMDs,7,0.999816038460386,0.787865487213682
RxnNormMDs,3,0.999806147022516,0.722634859303841
BaselineMM,1,0.349022147304848,0.110545906227655
BaselineMM,2,0.360664810088813,0.0764548831136567
BaselineMM,4,0.358499514694333,0.0870853721674099
BaselineMM,3,0.35223248197199,0.111167782957722
BaselineMM,7,0.353326615526112,0.129595333232258
BaselineMM,8,0.359310441840065,0.103191544335783
BaselineMM,10,0.36833526363149,0.0786182901627052
BaselineMM,6,0.334311394505768,0.146267433417803
BaselineMM,9,0.359322597722995,0.108107643182197
BaselineMM,5,0.351373894787435,0.121009956470365
EMDs,8,0.999705862233357,0.753885326976106
EMDs,3,0.999730172138021,0.71915037183003
EMDs,10,0.999698789030121,0.767182096407922
EMDs,6,0.999729593424786,0.741917393571998
EMDs,1,0.999745048454388,0.732030432568239
RxnNormMDs,2,0.999706600749045,0.752783820925985
RxnNormMDs,10,0.999747136009937,0.757844360082778
RxnNormMDs,7,0.999751357957757,0.784486790016203
EMDs,7,0.999739475141952,0.789170792088057
EMDs,4,0.999686951148207,0.742709658927274
EMDs,2,0.999676061146937,0.77861884063552
EMDs,5,0.999738942447919,0.757332329680923
EMDs,9,0.999722532745884,0.749992335479564
RxnNormMDs,3,0.999749119121346,0.705208772352786
RxnNormMDs,6,0.999749361396044,0.725677779816762
RxnNormMDs,9,0.99970556188822,0.751971318597366
RxnNormMDs,1,0.99974542158982,0.707068378704074
RxnNormMDs,5,0.99970389225236,0.733962399218827
RxnNormMDs,8,0.999713722183448,0.744949972483654
RxnNormMDs,4,0.999707971884133,0.739805684097945
BaselineMM,4,0.35850866301829,0.0841300884439795
BaselineMM,3,0.352676112123732,0.111458608715701
BaselineMM,6,0.333476198321349,0.147895906467496
BaselineMM,1,0.34897731263454,0.113106539218065
BaselineMM,2,0.362339986049373,0.0736264270525858
BaselineMM,8,0.362296272702519,0.102147767854249
BaselineMM,5,0.350372619888443,0.122418883153765
BaselineMM,10,0.366701402752616,0.0817658828692582
BaselineMM,7,0.35500481252091,0.125023039573323
BaselineMM,9,0.361238580428172,0.105184947307045
EMDs,2,0.999707352857116,0.78644268625336
EMDs,8,0.99970882058175,0.749226379633917
EMDs,4,0.999705791023436,0.751529711462399
EMDs,6,0.999712512986491,0.755583581066699
EMDs,10,0.999690139228476,0.763239358264713
EMDs,1,0.999738585632813,0.728811079725121
EMDs,5,0.999730396889844,0.749225071521995
EMDs,3,0.99971472182124,0.731436999035801
EMDs,9,0.999709888112182,0.763043437719747
EMDs,7,0.999717739789623,0.783141032841956
RxnNormMDs,5,0.999746300058305,0.735267912566543
RxnNormMDs,3,0.999727515794437,0.714890692526788
RxnNormMDs,7,0.999706752543435,0.773193720320579
RxnNormMDs,1,0.999743115305733,0.709317560286033
RxnNormMDs,10,0.999731257331005,0.756617924931824
RxnNormMDs,8,0.999708456997722,0.741380937198722
RxnNormMDs,6,0.999729971179296,0.750934800275122
RxnNormMDs,2,0.999739430930744,0.766078021521724
RxnNormMDs,4,0.999723650166169,0.729089879715024
RxnNormMDs,9,0.999705448015059,0.744061520325113
BaselineMM,6,0.337821171862178,0.140560016103848
EMDs,8,0.999701823869469,0.757114591144597
EMDs,6,0.999740901495683,0.75614714399066
RxnNormMDs,4,0.999730279138682,0.716476118634109
EMDs,7,0.999707912498465,0.786557403025903
BaselineMM,8,0.361985155250091,0.100292111780063
BaselineMM,5,0.349950746037086,0.123647632872001
BaselineMM,1,0.348866294210305,0.112937190626168
BaselineMM,2,0.361439562033813,0.0748041451026936
BaselineMM,9,0.36004449479386,0.112330574222902
BaselineMM,4,0.355851608093935,0.0949128584305857
BaselineMM,10,0.366175328807529,0.0775120107777008
BaselineMM,7,0.353732088188742,0.133556328345331
BaselineMM,3,0.35157099317772,0.110346069580487
EMDs,5,0.999732436196284,0.7610652186077
EMDs,3,0.999718096163126,0.739116956466966
EMDs,9,0.999694688308645,0.757035206213363
EMDs,10,0.999730031568407,0.7811903203171
EMDs,2,0.999696490972741,0.774291771522149
EMDs,1,0.999726907439447,0.736744298270127
EMDs,4,0.999724887522453,0.746263552556184
RxnNormMDs,8,0.999740377810112,0.730408380684717
RxnNormMDs,1,0.999738622438646,0.719833811409067
RxnNormMDs,10,0.999730953407584,0.759470239282434
RxnNormMDs,9,0.999698125038102,0.73168280073714
RxnNormMDs,3,0.999729710153967,0.710475367484551
RxnNormMDs,2,0.999732055425277,0.755913537609531
RxnNormMDs,6,0.999725546313074,0.742995511533384
RxnNormMDs,7,0.999715557416562,0.770008625193919
RxnNormMDs,5,0.999741996097034,0.74216208183021
BaselineMM,10,0.369151208567118,0.0725666881129746
BaselineMM,6,0.33550648797882,0.147777894841405
BaselineMM,7,0.354815136059768,0.128860672875609
BaselineMM,9,0.361479433233121,0.108625368265367
BaselineMM,4,0.358246696668446,0.0903779923830541
BaselineMM,8,0.361987795760524,0.101587416230149
BaselineMM,2,0.36346720435518,0.0760014334236209
BaselineMM,3,0.353709146509492,0.108205793293798
BaselineMM,1,0.349046436517486,0.111823084373494
BaselineMM,5,0.351676952617119,0.126523546507485
EMDs,7,0.999800745095243,0.800447012692891
EMDs,1,0.999812965520347,0.746534185445489
EMDs,8,0.999801831529705,0.766216605363388
EMDs,4,0.99978864868939,0.765856447570276
EMDs,10,0.99978570333099,0.786864435038506
EMDs,9,0.999792682446242,0.769769590085755
EMDs,5,0.999796881093877,0.767269166850163
EMDs,6,0.999801341751894,0.766494425751265
EMDs,3,0.99980244830413,0.745490215463136
EMDs,2,0.999786661775434,0.793475016757224
RxnNormMDs,10,0.999816423448572,0.769137352175222
RxnNormMDs,4,0.999812067373224,0.74615003803617
RxnNormMDs,8,0.999819051238231,0.756601787299476
RxnNormMDs,9,0.999812703148709,0.753411682815145
RxnNormMDs,2,0.999810503162958,0.782418163107426
RxnNormMDs,3,0.999821897912941,0.730907534516507
RxnNormMDs,1,0.999831499752406,0.724407251177066
RxnNormMDs,5,0.999829674118017,0.752533160569303
RxnNormMDs,6,0.999808556498087,0.753926755803572
RxnNormMDs,7,0.999827859659478,0.78581773362923
BaselineMM,5,0.34999983672649,0.125340130162084
BaselineMM,8,0.361021390000044,0.106555998754705
BaselineMM,7,0.353197169081906,0.130364131147675
BaselineMM,6,0.335330431981087,0.149392290267514
BaselineMM,2,0.361233460009996,0.0816819862656355
BaselineMM,3,0.351243771253884,0.112707519851037
BaselineMM,4,0.359289462166182,0.0886276444700465
BaselineMM,1,0.349611830989144,0.111339635994279
BaselineMM,10,0.368959753826348,0.0825178419610241
BaselineMM,9,0.359480547296936,0.111362030288711
EMDs,2,0.999720686201325,0.790608706045577
EMDs,3,0.999742808975558,0.721315408163185
EMDs,6,0.999705052985529,0.762485244934188
EMDs,4,0.999662277101618,0.749348922307256
EMDs,5,0.999728256752284,0.748419597961959
EMDs,8,0.999730494076911,0.753933366381186
RxnNormMDs,5,0.999732297990694,0.737780419554459
EMDs,1,0.999733729282421,0.726858182548028
EMDs,10,0.999709051721934,0.77233990917649
EMDs,9,0.999708417356439,0.751662213911132
EMDs,7,0.99972423244536,0.78159022487435
RxnNormMDs,8,0.999745758237182,0.751774217515038
RxnNormMDs,10,0.999741337055098,0.762332252918792
RxnNormMDs,7,0.999698865177346,0.776762930471101
RxnNormMDs,6,0.999720303074343,0.733928571684005
RxnNormMDs,3,0.999732068193546,0.71651449818447
RxnNormMDs,9,0.999746664161375,0.743866377364583
RxnNormMDs,1,0.999762037057776,0.696719512114183
RxnNormMDs,4,0.999730498504023,0.735727039165956
RxnNormMDs,2,0.999716276189068,0.764185576652874
BaselineMM,9,0.362271978520952,0.108555967986177
BaselineMM,10,0.369278557935367,0.0758324229873967
BaselineMM,7,0.354643889959879,0.132293514777736
BaselineMM,8,0.361974380920262,0.10512902981832
BaselineMM,2,0.362308677145081,0.0775702982957174
BaselineMM,4,0.358355352467781,0.0889156970468318
BaselineMM,1,0.35007814294456,0.109365880773415
BaselineMM,6,0.335689630715488,0.147509107684716
BaselineMM,3,0.353096504916611,0.111130797634557
BaselineMM,5,0.350830411242748,0.125148664822132
EMDs,8,0.999800568645865,0.770957541585757
EMDs,9,0.99979938930588,0.770598484583548
EMDs,3,0.999804685508532,0.748706023194095
RxnNormMDs,10,0.999809663160114,0.768116716834884
EMDs,7,0.999808377423451,0.798859297868034
RxnNormMDs,9,0.999819162857916,0.755384434732166
EMDs,4,0.99977516279682,0.76577377859444
EMDs,6,0.999802509166996,0.776513630786495
EMDs,1,0.999817774246615,0.743932615790232
EMDs,2,0.999789663249323,0.801954506660016
EMDs,5,0.999803627323542,0.764559310651929
EMDs,10,0.999802584955855,0.789686046788941
RxnNormMDs,1,0.999826143491666,0.724442802397286
RxnNormMDs,4,0.999818682845964,0.745953621282603
RxnNormMDs,8,0.999810921479077,0.755737246893511
RxnNormMDs,7,0.999820375752897,0.78799713226433
RxnNormMDs,6,0.999811171744052,0.752808603843337
RxnNormMDs,5,0.999818149382949,0.757039067675443
RxnNormMDs,2,0.999811995263419,0.785680343744931
RxnNormMDs,3,0.999826732065441,0.723957629952409
BaselineMM,10,0.368467536209139,0.0756194391634787
BaselineMM,7,0.354142679758149,0.133614090255819
BaselineMM,3,0.351807991073605,0.111611065639657
BaselineMM,4,0.358836969527229,0.0882407125230921
BaselineMM,2,0.362216748008296,0.0789316490245785
BaselineMM,1,0.34871813403698,0.103360161229335
BaselineMM,5,0.351775910123844,0.125388990386664
BaselineMM,6,0.335163018625835,0.147091606105358
BaselineMM,8,0.360182310789152,0.11024621095557
BaselineMM,9,0.362085971326601,0.10490280607071
EMDs,6,0.99971200187468,0.754737899861376
EMDs,8,0.999701673914675,0.771008882724637
EMDs,10,0.999701399625895,0.773111018076502
EMDs,7,0.999719148139936,0.790731907201887
EMDs,3,0.999726127712504,0.73746609329013
EMDs,5,0.999725583365407,0.757606844478002
EMDs,9,0.999729577934788,0.756974325714679
EMDs,1,0.999751653110122,0.737392419221108
EMDs,4,0.999724303442918,0.738771816446482
EMDs,2,0.999710010948588,0.782792404644139
RxnNormMDs,5,0.999760989458048,0.733475996693846
RxnNormMDs,10,0.999742622916081,0.762469979659719
RxnNormMDs,7,0.999754716223921,0.763169053863043
RxnNormMDs,9,0.999717724824772,0.745860630849457
RxnNormMDs,3,0.999734819196674,0.725910709476634
RxnNormMDs,6,0.999739113975159,0.74086605832207
RxnNormMDs,4,0.99975499064281,0.726193967311736
RxnNormMDs,2,0.999709454370114,0.770554414269881
RxnNormMDs,1,0.999749790723213,0.716562254544224
RxnNormMDs,8,0.999730865432953,0.728278683023217
